weekday,time_slot,person_id
Saturday,18:20 - 18:30,3115
Saturday,18:20 - 18:30,3116
Saturday,18:20 - 18:30,3117
Saturday,18:20 - 18:30,3118
Saturday,18:20 - 18:30,3119
Saturday,18:30 - 18:40,3120
Saturday,18:30 - 18:40,3121
Saturday,18:30 - 18:40,3122
Saturday,18:30 - 18:40,3123
Saturday,18:30 - 18:40,3124
Saturday,18:30 - 18:40,3125
Saturday,18:40 - 18:50,3126
Saturday,18:40 - 18:50,3127
Saturday,18:50 - 19:00,3128
